"","year","cause","lat","lng","nb","type","fr","en","color"
"15663",2023,"Vehicle accident / death linked to hazardous transport",29.5926119,52.5835646,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"15664",2023,"Vehicle accident / death linked to hazardous transport",29.5926119,52.5835646,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"15665",2023,"Sickness / lack of access to adequate healthcare",30.5757091,58.0071922,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15666",2023,"Sickness / lack of access to adequate healthcare",33.3249654,53.3906074,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15667",2023,"Sickness / lack of access to adequate healthcare",35.6891975,51.3889736,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15668",2023,"Violence",38.0791831,46.2886732,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15669",2023,"Vehicle accident / death linked to hazardous transport",33.873699,51.2631813,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"15670",2023,"Violence",32.1006387,54.4342138,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15671",2023,"Accidental death",36.7689274,50.5549719,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"15672",2023,"Sickness / lack of access to adequate healthcare",35.5501285,51.5150077,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15673",2023,"Vehicle accident / death linked to hazardous transport",35.5501285,51.5150077,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"15674",2023,"Sickness / lack of access to adequate healthcare",28.7620739,51.5150077,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15675",2023,"Sickness / lack of access to adequate healthcare",29.5926119,52.5835646,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15676",2023,"Vehicle accident / death linked to hazardous transport",27.3688908,62.3385305,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"15677",2023,"Sickness / lack of access to adequate healthcare",29.5926119,52.5835646,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15678",2023,"Sickness / lack of access to adequate healthcare",35.5501285,51.5150077,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15679",2023,"Sickness / lack of access to adequate healthcare",35.5501285,51.5150077,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15680",2023,"Sickness / lack of access to adequate healthcare",35.5501285,51.5150077,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15681",2023,"Sickness / lack of access to adequate healthcare",27.1962543,56.2883647,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15682",2023,"Drowning",29.5926119,52.5835646,1,1,"Noyade","drowning","#58ABD3"
"15683",2023,"Violence",31.0301788,61.4900813,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15684",2023,"Violence",29.5926119,52.5835646,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15685",2023,"Violence",29.5926119,52.5835646,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15686",2023,"Vehicle accident / death linked to hazardous transport",27.1962543,56.2883647,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"15687",2023,"Violence",39.2916244,44.4646533,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15688",2023,"Violence",39.2916244,44.4646533,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15689",2023,"Violence",39.2916244,44.4646533,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15690",2023,"Violence",39.2916244,44.4646533,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15691",2023,"Violence",27.1466332,61.5384225,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15692",2023,"Vehicle accident / death linked to hazardous transport",33.873699,51.2631813,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"15693",2023,"Vehicle accident / death linked to hazardous transport",29.1324969,58.1892921,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"15694",2023,"Violence",33.3249654,53.3906074,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15695",2023,"Mixed or unknown",30.5757091,58.0071922,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"15696",2023,"Violence",35.6891975,51.3889736,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15697",2023,"Accidental death",35.6891975,51.3889736,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"15698",2023,"Sickness / lack of access to adequate healthcare",32.1006387,54.4342138,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15699",2023,"Vehicle accident / death linked to hazardous transport",32.1006387,54.4342138,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"15700",2023,"Violence",39.2916244,44.4646533,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15701",2023,"Violence",39.2916244,44.4646533,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15702",2023,"Violence",29.5926119,52.5835646,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15703",2023,"Mixed or unknown",36.8000517,48.090813,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"15704",2023,"Sickness / lack of access to adequate healthcare",28.9385299,57.4627259,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15705",2023,"Sickness / lack of access to adequate healthcare",29.5926119,52.5835646,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15706",2023,"Mixed or unknown",35.8438581,50.9714995,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"15707",2023,"Sickness / lack of access to adequate healthcare",30.5757091,58.0071922,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15708",2023,"Accidental death",30.5757091,58.0071922,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"15709",2023,"Sickness / lack of access to adequate healthcare",27.1962543,56.2883647,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15710",2023,"Mixed or unknown",36.7689274,50.5549719,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"15711",2023,"Sickness / lack of access to adequate healthcare",35.7218583,51.3346954,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15712",2023,"Sickness / lack of access to adequate healthcare",35.7218583,51.3346954,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15713",2023,"Vehicle accident / death linked to hazardous transport",32.3274483,50.8649748,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"15714",2023,"Sickness / lack of access to adequate healthcare",35.6891975,51.3889736,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15715",2023,"Sickness / lack of access to adequate healthcare",35.6891975,51.3889736,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15716",2023,"Mixed or unknown",31.3183272,48.6706187,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"15717",2023,"Sickness / lack of access to adequate healthcare",35.6891975,51.3889736,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15718",2023,"Vehicle accident / death linked to hazardous transport",35.6891975,51.3889736,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"15719",2023,"Sickness / lack of access to adequate healthcare",35.6891975,51.3889736,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15720",2023,"Accidental death",28.7620739,51.5150077,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"15721",2023,"Vehicle accident / death linked to hazardous transport",28.7620739,51.5150077,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"15722",2023,"Vehicle accident / death linked to hazardous transport",29.5926119,52.5835646,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"15723",2023,"Sickness / lack of access to adequate healthcare",29.451926,60.8841983,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15724",2023,"Violence",37.5498061,45.0786282,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15725",2023,"Violence",37.5498061,45.0786282,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15726",2023,"Violence",35.6891975,51.3889736,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15727",2023,"Accidental death",35.6891975,51.3889736,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"15728",2023,"Vehicle accident / death linked to hazardous transport",30.5757091,58.0071922,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"15729",2023,"Violence",29.4218443,55.6689636,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"15730",2023,"Mixed or unknown",36.0576888,52.2762322,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
